id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10693475226369196926,1,14102518,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ee4eae3f,4ea23a13,1,0,19015,300,250,2162,2,39,-1,33
1063388922829481527,0,14102309,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,22ebd79a,8a4875bd,1,0,21732,320,50,2502,0,39,-1,221
9362404373228952190,0,14103002,1005,0,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6526d467,5270909d,1,0,23141,320,50,2664,0,35,-1,51
1275882925682257,0,14102614,1005,0,6fcff501,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,03683bd4,1,0,22267,320,50,2566,3,41,100156,42
14505243046962665080,0,14103022,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,492c8a87,be6db1d7,1,0,8330,320,50,761,3,175,100075,23
17049910323418158004,0,14102918,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,97b17069,24f6b932,1,0,15707,320,50,1722,0,35,-1,79
9912217407589993515,0,14102820,1005,0,85f751fd,c4e18dd6,50e219e0,9e051b3f,2347f47a,75d80bbe,a99f214a,f1188b7a,a9fb0439,1,0,21611,320,50,2480,3,297,100111,61
7024155086567562758,0,14102211,1005,1,ec44f0b7,25cc549c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4c96eb86,d787e91b,1,0,17893,320,50,2039,2,39,-1,32
15798699953917247781,0,14102818,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,2203a096,1,0,22257,320,50,2545,0,167,-1,221
15923529376086121934,0,14102105,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,3796fa4d,8587457d,1,0,21683,320,50,2496,3,167,100200,23
10142191033945144945,0,14102817,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f9953f3,a0f5f879,1,0,16208,320,50,1800,3,167,100075,23
17319187454825890761,0,14103016,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a80e82e3,711ee120,1,0,22254,320,50,2545,0,431,100084,221
5171442686124655035,1,14102511,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,315657f2,d4897fef,1,0,19950,320,50,1800,3,167,100075,23
16540437667996600886,1,14102811,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,52e1b012,1ccc7835,1,0,23221,320,50,2676,0,35,100176,221
13896044504683383330,0,14102212,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd822726,84ebbcd4,1,0,21768,320,50,2506,0,35,100081,157
1216809238930903619,1,14102717,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,56b65d9f,669fa1d9,160c310f,0,0,22738,320,50,2636,0,47,100111,70
5131528433415495104,0,14102804,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,10ae11a8,1aa0e912,1,0,22676,320,50,2616,0,35,-1,51
17270066211921297482,0,14102708,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,21622823,55db420b,1,0,19197,320,50,863,3,169,100105,61
14070122977048297477,0,14102604,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b5314852,a0f5f879,1,0,16208,320,50,1800,3,167,100075,23
5301261214261599159,0,14102512,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d3524f83,36d749e5,1,0,15703,320,50,1722,0,35,-1,79
18371299062176854173,0,14102304,1005,0,0920c555,9d54950b,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,92685bf2,bf539746,1,0,22110,300,250,2546,2,35,-1,13
5471371400683740011,0,14102508,1002,0,6ae28757,e018a69b,50e219e0,ecad2386,7801e8d9,07d7df22,ea678229,c96a4534,34d4af6b,0,0,5296,320,50,479,3,39,-1,23
6584499747049432602,0,14102814,1002,0,0f7822e8,eed1f57e,50e219e0,ecad2386,7801e8d9,07d7df22,36155fa8,b3fe24a2,27a9908d,0,0,19665,320,50,2253,2,303,-1,52
16726029698600683919,1,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,3aa4245a,2347f47a,f95efa07,a99f214a,d873552c,6afc734f,1,0,380,320,50,112,3,1319,-1,15
3829617985089090881,0,14102904,1002,0,df7971d4,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,a5a04a14,8e3b2fb0,12edfe21,0,0,22703,320,50,2624,0,35,-1,221
11510081144781031163,0,14102811,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,b2f09880,094371e0,c6825584,1,0,22193,320,50,2556,3,167,100200,23
14318581035303943179,0,14102923,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,4377f432,3bb1ddd7,1,0,22322,320,50,2576,1,161,-1,71
17298002563525314795,0,14102603,1005,0,a7563c35,2471bfbc,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,68bf6bcc,14c754ae,1,0,15705,320,50,1722,0,35,-1,79
12373758911005166910,0,14102308,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,73d2bad0,9f765ab9,1,0,17894,320,50,2039,2,39,-1,32
17030357756659680378,0,14102710,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,ba6925e8,9e3836ff,1,0,22684,320,50,2619,1,163,-1,71
12216043077016868208,0,14102409,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae676b9f,a9a7b3d8,1,0,16615,320,50,1863,3,39,-1,23
2266039866178659478,1,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,e13ca09a,5347522c,1,2,21697,320,50,2497,3,43,100151,42
4352267047821209215,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,e2580222,abcb5d12,07bb0685,1,0,16688,320,50,1873,3,39,-1,23
9746986921675909958,0,14102613,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8e8c39e9,0f277722,1,0,19016,300,250,2162,2,39,-1,33
17772833908582542477,0,14102616,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ecffd56e,2278f71c,1,0,20122,320,50,2303,2,39,-1,23
12061482776114708895,0,14102908,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b997cc6,8a4875bd,1,0,21893,320,50,2526,0,167,100077,221
7122804635928612555,0,14102117,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,c4f1422f,1d0d8cf3,b3f4c8ce,1,2,375,320,50,112,3,1319,-1,15
10679482164506123316,1,14102815,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91a4094c,ef726eae,1,0,23438,320,50,2684,2,1319,-1,52
17357228223006704832,0,14102803,1010,1,85f751fd,c4e18dd6,50e219e0,2815f500,7801e8d9,cef3e649,fc3418e1,9cd7b119,36b67a2a,4,2,22920,320,50,2649,0,39,-1,204
12235548330602279027,0,14102917,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9c33962d,260bcecc,1,0,17014,320,50,1872,3,39,-1,23
17327401615100475851,0,14102908,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,1a2413c0,c9ce3108,e274a11d,1,0,22593,300,50,2607,3,1059,-1,110
9309624197048532361,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,ab2f66b5,6bfbb32f,1,0,21767,320,50,2506,0,35,-1,157
18144453683553672482,1,14103011,1005,1,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e20f2e41,d4897fef,1,0,20215,320,50,2316,0,167,100079,16
11893584083122868629,0,14103022,1005,0,85f751fd,c4e18dd6,50e219e0,388d9bfb,2347f47a,cef3e649,2b2a45f5,69644029,01161611,1,3,20015,300,250,2284,3,39,-1,23
12575946228467523113,1,14102511,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63ad96b0,1f0bc64f,1,0,21675,320,50,2495,2,167,100105,23
1253118081498219535,0,14102314,1005,0,d4abfeb4,3adc78f9,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce35c14f,36b67a2a,1,0,20993,320,50,2369,0,809,100111,46
8867068283720679031,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fb1150e0,23885c9e,1,0,20108,320,50,2299,2,1327,-1,52
54851905841734340,0,14103016,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7818404b,c01fd4e5,1,2,24034,320,50,2754,0,35,100170,246
11987408663762706896,0,14102103,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,31ba2c86,1f0bc64f,1,0,16920,320,50,1899,0,431,-1,117
1960071118369130182,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a732eac3,4ea23a13,1,0,23729,320,50,2717,2,47,-1,23
128919698828468319,0,14102615,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6dc3eb63,d4897fef,1,0,19950,320,50,1800,3,167,100077,23
1856759485133290923,0,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,fa3c868e,d867b0d1,1,0,21706,320,50,2498,3,169,100111,61
2743330050852543570,0,14103009,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,1ccc7835,1,0,21869,320,50,2524,0,167,-1,221
17021703538636954086,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,d6be7ee7,2ea4f8ba,1,0,21842,320,50,2505,0,169,100176,17
11689583409828938150,0,14102907,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d87d6fa2,8a4875bd,1,0,23161,320,50,2667,0,35,100084,221
6213373391446219009,0,14102604,1005,0,85f751fd,c4e18dd6,50e219e0,07fdc399,ad63ec9b,0f2161f8,5e725b3d,5d4e18a8,542422a7,1,0,21611,320,50,2480,3,297,100111,61
10142982649157820556,1,14102203,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aa040ebd,5ec45883,1,0,16920,320,50,1899,0,431,100081,117
8341704067339576671,0,14103006,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,21ae254d,ecb851b2,1,0,20215,320,50,2316,0,167,-1,16
1248465456697216316,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,7dfd58d4,79e4608a,2cd8ff6d,1,2,21767,320,50,2506,0,35,-1,157
12921820860496405341,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,70c5f8d6,7abbbd5c,1,0,23160,320,50,2667,0,47,-1,221
16747787726337088644,0,14102819,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,ecb851b2,1,0,22261,320,50,2545,0,167,-1,221
16750613928390359302,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,52448ca2,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
13409859799154581432,0,14102814,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,125d6d22,daa861e9,1,0,19772,320,50,2227,0,935,-1,48
4183369531453567604,0,14102511,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cb4e3331,8a4875bd,1,0,16208,320,50,1800,3,167,100081,23
10926886555478270739,0,14102414,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,102331c6,6569eeb3,1,0,15704,320,50,1722,0,35,-1,79
4865668853737208322,1,14103018,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fb19e8af,1f0bc64f,1,0,23725,320,50,2716,3,47,-1,23
5293808095425873947,1,14102322,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,af5302bf,dc15c87e,1,2,15701,320,50,1722,0,35,-1,79
941437970375705765,0,14102816,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0b6cd3e2,d787e91b,1,0,21594,320,50,2478,3,167,100075,23
5958314061608406956,0,14103021,1005,1,e54b036a,7e8d8de3,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,36c411ed,bc8913e3,1,0,23996,320,50,2748,0,35,-1,79
6352868852509074907,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,5bdef254,835a78e0,5db079b5,1,2,17016,320,50,1873,3,39,-1,23
6663229446649409891,0,14102120,1005,0,8f51bf3a,9f448720,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b914c11,be6db1d7,1,0,17239,320,50,1973,3,39,-1,23
11059843739142800067,0,14102215,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,98559cb8,5ec45883,1,0,21894,320,50,2526,0,35,100077,221
15967887878750180430,1,14102306,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,460a75ab,76dc4769,1,0,22104,320,50,2545,0,35,100084,221
9044582380327136003,1,14102612,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a5e9a018,a5bce124,1,0,8330,320,50,761,3,175,100081,23
10839451113761805412,0,14103017,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,03cd2b80,d4897fef,1,0,16208,320,50,1800,3,167,100079,23
11842451736057848385,0,14102208,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dde4487c,3d64834e,1,2,21769,320,50,2507,0,35,100176,157
12671513685015707129,0,14102315,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,00754794,46d98882,1,0,20251,320,50,2323,0,687,100081,48
5698697497092247146,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,a30bf92e,054c8edf,1,3,21189,320,50,2424,1,161,100193,71
7620120333014889477,0,14102508,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ef298a61,36d749e5,1,0,17653,300,250,1994,2,39,-1,33
5398383350693075703,1,14103018,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,451c9dab,d5db24c3,1,3,23739,320,50,2676,0,299,100176,221
411423894036405952,0,14102619,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,fe083ed3,981edffc,1,3,21189,320,50,2424,1,161,100193,71
17128402952328609783,0,14102420,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,96dfe415,cf19f7f7,0,0,16932,320,50,1903,3,171,100191,71
9081476143846035562,1,14103010,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e1afb039,b784212f,1,0,17264,320,50,1872,3,39,-1,23
18249952897195161628,0,14102406,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b273a912,0671f8e1,1,0,19771,320,50,2227,0,679,100081,48
1754006767584728600,0,14103012,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2349cce7,b6443086,1,0,22676,320,50,2616,0,35,-1,51
2124622807752661319,0,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,95b5e741,c6824def,cef3e649,a99f214a,22a0fb30,2b127119,1,2,21611,320,50,2480,3,297,100111,61
7624108608494071138,0,14103011,1002,0,2fb424e8,8933dbcb,50e219e0,ecad2386,7801e8d9,07d7df22,4d40b1ab,b5c44c7e,08ac11ab,0,0,22700,320,50,2624,0,35,100075,221
7693280386832440622,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3774a03e,fbec56bc,1,0,20108,320,50,2299,2,1327,-1,52
14929483158903134286,0,14102608,1002,0,739196f0,1ce91e31,50e219e0,ecad2386,7801e8d9,07d7df22,fc6cedd1,b0db25c7,911a3c09,0,0,18854,320,50,1882,3,35,100141,13
11046983955974224396,0,14102204,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,52afe34b,d25693ce,1,0,15702,320,50,1722,0,35,-1,79
12529093318341979877,1,14102716,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,18d05e56,ad0177e7,1,0,17653,300,250,1994,2,39,-1,33
13216606140421774126,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,76c35c4a,aad45b01,1,0,18648,320,50,1092,3,811,100156,61
12113363138600682990,0,14102821,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,29884425,f393e597,744ae245,1,0,23144,320,50,2665,0,35,-1,221
3852925591317796576,0,14102300,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,6332421a,1,0,15701,320,50,1722,0,35,-1,79
196889684056066404,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,669d2f76,2347f47a,0f2161f8,a99f214a,df0f96a2,fa61e8fe,1,0,21768,320,50,2506,0,35,100148,157
6529827417212597482,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,b1d3a65d,c5259022,945dd5c4,1,0,4687,320,50,423,2,39,100148,32
13125655764839189660,0,14102308,1005,0,7c6576be,d00b8121,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,29c55c0e,b72d1c6e,1,0,19772,320,50,2227,0,679,100079,48
12113824461996810867,0,14102706,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1daef29f,b7e932e7,1,0,22676,320,50,2616,0,35,100084,51
949750388449543383,0,14103020,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,72f0129a,1af7ceb7,1,0,22803,320,50,2646,2,35,-1,23
8697891342492978160,1,14103021,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,54bc9871,5bf3d167,1,0,23438,320,50,2684,2,1327,-1,52
9692268867236577900,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,68d2709a,f9315725,1,3,375,320,50,112,3,1319,-1,15
1723671104612218590,0,14102818,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,34d05cd7,a0f5f879,1,0,22106,320,50,2545,0,167,-1,221
10529800940094021346,0,14102110,1005,1,cffc1324,bc63ea42,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,5a1d8dff,be74e6fe,1,0,20389,320,50,2338,0,35,100076,79
13252199067903328194,0,14102206,1005,0,85f751fd,c4e18dd6,50e219e0,48deb23a,2347f47a,8ded1f7a,a99f214a,4c22670c,38a73904,1,0,20476,320,50,2348,3,427,100003,61
856277276879462823,0,14102111,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,853b0ced,95a0fb49,1,0,19950,320,50,1800,3,167,100081,23
8819989627796599302,0,14103018,1005,0,85f751fd,c4e18dd6,50e219e0,b7da96d1,b9528b13,75d80bbe,1c94ba4d,ff56a6b4,75730264,1,3,20476,320,50,2348,3,427,100003,61
17681468971282190240,0,14102300,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,827241fb,73b4563d,1,2,15708,320,50,1722,0,35,-1,79
3269248925576981228,0,14102311,1002,0,5c7db25f,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ebc10910,c362600e,e96b49d6,0,0,15705,320,50,1722,0,35,-1,79
4027719286607173440,0,14103008,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,cef028de,6bfbb32f,1,0,22599,320,50,2609,3,167,100194,23
6195311873970127706,0,14102110,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dafb295b,cab7ad1c,1,0,21725,320,50,2502,0,35,-1,221
382363621682637750,1,14102110,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d932a6aa,9a08f9c3,1,2,21731,320,50,2502,0,35,-1,221
4022546955121138332,0,14102215,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,0153a639,1,0,15699,320,50,1722,0,35,-1,79
17979879018256854994,0,14102705,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a182b499,6e1e2240,1,0,20093,300,250,2295,2,35,100081,23
7391059237076748107,1,14102209,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5dcc5d42,8a4875bd,1,0,21767,320,50,2506,0,35,-1,157
1273977733082683483,0,14102516,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b346a81d,8a4875bd,1,0,19950,320,50,1800,3,167,100077,23
11954428450710901127,1,14102208,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,f296b68f,36a30aeb,1,0,15703,320,50,1722,0,35,-1,79
276780891226981978,0,14102415,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4e2de898,158e4944,1,0,15708,320,50,1722,0,35,-1,79
13172635803008194376,0,14102910,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,cad4c01d,1,0,23626,320,50,2707,3,937,100156,61
10234393653979095006,0,14102822,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,72e457f1,c9a7ccb1,1,0,22603,320,50,2609,3,167,-1,23
550762452749458723,1,14102607,1002,0,a8f0cf05,7e1e7bdf,50e219e0,ecad2386,7801e8d9,07d7df22,bef0a0c0,7e3477aa,4042e175,0,0,5299,320,50,479,3,39,-1,23
11372891874917141972,1,14102416,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,8be6a8a3,9f9cfa07,10ce9a37,1,0,17016,320,50,1873,3,39,-1,23
2619147753516219707,1,14102301,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,454d3a3e,0d9ae625,1,0,17212,320,50,1887,3,39,100194,23
7138427711225424981,1,14102409,1005,0,85f751fd,c4e18dd6,50e219e0,cb1abc3e,2347f47a,0f2161f8,a99f214a,3253b480,77bf3c3c,1,2,16841,320,50,1884,1,43,100057,71
18426677414342862515,0,14102317,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,375c3d47,1,0,15702,320,50,1722,0,35,-1,79
6253230363402887489,0,14102611,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4a0ec64,1ccc7835,1,0,16208,320,50,1800,3,167,100079,23
14456739041260078422,0,14102909,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,4146306e,57ed572f,d787e91b,1,0,8330,320,50,761,3,175,100075,23
7151569630929040616,0,14102507,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,f39b265e,1,0,15702,320,50,1722,0,35,-1,79
10626237183073416849,1,14102919,1005,0,35584290,880a1c2d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,abc42d02,ea1c91d4,1,2,17239,320,50,1973,3,39,-1,23
487665370837717709,1,14102820,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,445b03e6,7abbbd5c,1,0,22832,320,50,2647,2,35,100148,23
16396222952054332198,0,14102302,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,1f0bc64f,1,0,21757,320,50,2502,0,35,-1,221
16563448003320641809,0,14102412,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3fb9d381,c6263d8a,1,0,22258,320,50,2545,0,167,-1,221
2183461916152639600,1,14102903,1002,0,203b00f1,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,0f7c61dc,4a67a9b2,373ecbe6,0,0,23438,320,50,2684,2,1327,100004,52
2202332649911261693,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,430b7768,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
847662964549779405,0,14103023,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,32449d11,0fadd2fe,1,0,22676,320,50,2616,0,35,100084,51
1290190276962553374,1,14102106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,93d61d3c,d787e91b,1,0,15701,320,50,1722,0,35,-1,79
113448470895179304,1,14102702,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,45b2871d,d787e91b,1,0,8995,320,50,827,3,1071,100075,23
7118498491266098090,0,14102710,1002,0,f727f4e0,fcb30e54,50e219e0,ecad2386,7801e8d9,07d7df22,673dde96,352cc108,911a3c09,0,0,22703,320,50,2624,0,35,100077,221
12670312726634443740,0,14102807,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,1caf918c,2230d5e6,945dd5c4,1,0,4687,320,50,423,2,39,100148,32
5498278040261771744,0,14102712,1010,1,85f751fd,c4e18dd6,50e219e0,95190761,7801e8d9,0f2161f8,3cf7b430,ef50ecb4,f07e20f8,4,2,15708,320,50,1722,0,35,-1,79
10419012995655030090,1,14102401,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3d2d37f1,daa861e9,1,0,20093,300,250,2295,2,35,100077,23
